compound_id,molecule_chembl_id,std_smiles,pchembl_value,standard_type,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge
ACT_036,CHEMBL4293086,CC(C)(CN1C(=O)c2cccc3cccc(c23)C1=O)C[N+](C)(C)CCCCCCCCCC[N+](C)(C)CC#CCOC1=NOCC1,5.97,IC50,632.8900000000003,6.489400000000008,0,5,17,68.2,46,2
ACT_037,CHEMBL1085027,CN(C)C(=O)Oc1ccc(-c2cn3c(NC=O)cccc3[n+]2C)cc1,5.92,IC50,339.37500000000006,2.0595,1,3,4,66.93,25,1
ACT_038,CHEMBL496,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,5.52,IC50,406.90700000000004,6.609000000000001,2,2,2,40.46,21,0
ACT_039,CHEMBL3237630,CC[C@H]1[C@H]2OC(=O)[C@](C)(O)[C@H]2[C@]23CC[C@@H]([C@@H]4C[C@@H](C)C(=O)O4)N2CCCC[C@@H]13,5.04,IC50,391.50800000000027,2.2737,1,6,2,76.07,28,0
ACT_040,CHEMBL5082250,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc(C(=O)CCC5CCN(Cc6ccccc6)CC5)cc4)CC3)c2c1,9.24,IC50,587.8120000000002,7.059580000000008,1,5,12,66.37,44,0
ACT_041,CHEMBL5288400,COc1ccc2c3c([nH]c2c1N)C(C)NCC3,5.7,IC50,231.29899999999998,1.9654,3,3,1,63.07,17,0
ACT_042,CHEMBL182596,CCCCNC(=O)OCCCCCO,5.85,Ki,203.28199999999993,1.6753,2,3,8,58.56,14,0
ACT_043,CHEMBL4800270,Cc1cc(S(=O)(=O)Nc2ccccc2O)c(C(C)C)cc1O,5.06,IC50,321.3980000000001,3.3304200000000024,3,4,4,86.63000000000001,22,0
ACT_044,CHEMBL3957099,S=C1/C(=C/c2ccccc2)Oc2ccccc21,5.19,IC50,238.31099999999998,3.8381000000000016,0,2,1,9.23,17,0
ACT_045,CHEMBL3586199,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@]3(C)C[C@@]4(O)CC[C@H]5C(C)(C)[C@@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@@H]32)C1(C)C,6.04,IC50,544.8170000000003,7.4761000000000095,1,5,2,72.83000000000001,39,0
ACT_046,CHEMBL3901794,Cc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc(C)cc4)N2C3c2ccc(C)cc2)cc1,5.75,IC50,475.6610000000002,7.010860000000007,1,4,3,27.630000000000003,35,0
