compound_id,molecule_chembl_id,std_smiles,pchembl_value,standard_type,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge
ACT_081,CHEMBL5942124,COc1c(F)cc(F)cc1Nc1c(-c2ccncc2OCC(C)(C)OC)[nH]c2c1C(=O)NCC2,10.0,IC50,472.49200000000036,4.196800000000003,3,6,8,97.5,34,0
ACT_082,CHEMBL195218,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F,5.38,IC50,540.5490000000004,3.148900000000002,3,9,10,153.02,37,0
ACT_083,CHEMBL540082,O=[N+]([O-])c1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,6.8,IC50,401.24500000000006,5.258800000000002,1,6,3,80.95,24,0
ACT_084,CHEMBL1380839,CCN=C(S)NNc1nncc2ccccc12,7.12,IC50,247.32700000000003,1.8519999999999996,3,4,3,62.2,17,0
ACT_085,CHEMBL5190513,Fc1cc2c(cc1Cl)Nc1ncnc3ccc(cc13)OCCOCCO2,6.17,IC50,375.78700000000026,3.953700000000003,1,6,0,65.50000000000001,26,0
ACT_086,CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,5.33,IC50,333.4530000000002,3.9299000000000026,1,4,5,55.4,23,0
ACT_087,CHEMBL590878,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,8.2,IC50,303.24600000000004,2.6144999999999996,6,6,1,132.68,22,1
ACT_088,CHEMBL5171139,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3cccnc3)cc2C1=O,6.34,IC50,480.5530000000002,3.416400000000002,1,6,4,93.00999999999999,35,0
ACT_089,CHEMBL3235202,COc1ccc(Oc2nc3ccc(C)cc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,6.92,IC50,474.4770000000002,3.9075400000000027,1,8,8,133.77000000000004,35,0
ACT_090,CHEMBL4530686,O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,7.92,IC50,494.57000000000016,5.931600000000005,2,5,5,56.84,37,0
